CustomerID,Recency,Frequency,Monetary,FirstPurchaseDate,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,Segment
16542,54,1,119.62,"2011-10-17 10:47:00","2011-10-17 10:47:00",3,2,1,321,"Needs Attention"
14453,191,1,119.93,"2011-06-02 14:15:00","2011-06-02 14:15:00",1,1,1,111,Hibernating
14314,107,1,120.00,"2011-08-25 10:39:00","2011-08-25 10:39:00",2,2,1,221,Hibernating
14259,142,1,120.00,"2011-07-21 10:44:00","2011-07-21 10:44:00",2,2,1,221,Hibernating
18015,5,1,120.03,"2011-12-05 14:49:00","2011-12-05 14:49:00",5,1,1,511,"New Customers"
14165,276,1,120.44,"2011-03-09 12:39:00","2011-03-09 12:39:00",1,1,1,111,Hibernating
17446,177,2,120.90,"2011-02-02 14:40:00","2011-06-16 10:42:00",2,3,1,231,"Cant Lose Them"
13002,319,1,120.95,"2011-01-25 15:18:00","2011-01-25 15:18:00",1,1,1,111,Hibernating
15512,156,2,121.00,"2010-12-15 12:01:00","2011-07-07 10:20:00",2,3,1,231,"Cant Lose Them"
14413,363,1,121.05,"2010-12-12 13:37:00","2010-12-12 13:37:00",1,1,1,111,Hibernating
15049,274,1,121.17,"2011-03-11 12:13:00","2011-03-11 12:13:00",1,1,1,111,Hibernating
13182,46,1,121.18,"2011-10-25 13:46:00","2011-10-25 13:46:00",3,2,1,321,"Needs Attention"
13244,93,1,121.74,"2011-09-08 11:46:00","2011-09-08 11:46:00",2,2,1,221,Hibernating
18018,109,2,122.14,"2011-05-24 13:22:00","2011-08-23 17:37:00",2,3,1,231,"Cant Lose Them"
16073,298,1,122.40,"2011-02-15 15:41:00","2011-02-15 15:41:00",1,1,1,111,Hibernating
13638,16,1,122.64,"2011-11-24 10:38:00","2011-11-24 10:38:00",4,1,1,411,"New Customers"
13876,64,1,122.70,"2011-10-07 10:22:00","2011-10-07 10:22:00",3,2,1,321,"Needs Attention"
13519,79,1,122.75,"2011-09-22 18:24:00","2011-09-22 18:24:00",2,2,1,221,Hibernating
15917,248,1,123.10,"2011-04-06 10:40:00","2011-04-06 10:40:00",1,1,1,111,Hibernating
16658,369,1,123.24,"2010-12-06 13:47:00","2010-12-06 13:47:00",1,1,1,111,Hibernating
14495,51,2,123.80,"2011-08-10 14:13:00","2011-10-20 12:28:00",3,3,1,331,"Loyal Customers"
16569,4,1,124.20,"2011-12-06 15:32:00","2011-12-06 15:32:00",5,1,1,511,"New Customers"
16849,187,1,124.57,"2011-06-06 09:16:00","2011-06-06 09:16:00",1,1,1,111,Hibernating
17148,52,1,124.88,"2011-10-19 09:59:00","2011-10-19 09:59:00",3,2,1,321,"Needs Attention"
12531,15,1,125.22,"2011-11-25 11:12:00","2011-11-25 11:12:00",4,1,1,411,"New Customers"
15017,34,1,125.58,"2011-11-06 10:33:00","2011-11-06 10:33:00",3,2,1,321,"Needs Attention"
14890,254,1,125.65,"2011-03-31 11:57:00","2011-03-31 11:57:00",1,1,1,111,Hibernating
14861,53,1,125.79,"2011-10-18 12:54:00","2011-10-18 12:54:00",3,2,1,321,"Needs Attention"
13522,31,1,125.80,"2011-11-09 15:11:00","2011-11-09 15:11:00",4,2,1,421,"New Customers"
12814,102,1,125.92,"2011-08-30 12:11:00","2011-08-30 12:11:00",2,2,1,221,Hibernating
16988,6,1,126.12,"2011-12-04 16:02:00","2011-12-04 16:02:00",5,1,1,511,"New Customers"
15463,30,1,126.14,"2011-11-10 12:57:00","2011-11-10 12:57:00",4,2,1,421,"New Customers"
16414,22,2,126.25,"2011-03-04 13:27:00","2011-11-18 09:42:00",4,2,1,421,"New Customers"
14962,271,1,126.70,"2011-03-14 09:42:00","2011-03-14 09:42:00",1,1,1,111,Hibernating
15923,373,1,127.08,"2010-12-02 12:16:00","2010-12-02 12:16:00",1,1,1,111,Hibernating
15578,163,1,127.10,"2011-06-30 13:03:00","2011-06-30 13:03:00",2,1,1,211,Hibernating
13781,251,1,127.84,"2011-04-03 12:08:00","2011-04-03 12:08:00",1,1,1,111,Hibernating
15543,289,1,127.86,"2011-02-24 15:26:00","2011-02-24 15:26:00",1,1,1,111,Hibernating
17359,12,1,127.86,"2011-11-28 14:37:00","2011-11-28 14:37:00",5,1,1,511,"New Customers"
17297,18,1,128.18,"2011-11-22 14:43:00","2011-11-22 14:43:00",4,1,1,411,"New Customers"
16828,94,2,128.50,"2011-08-19 13:24:00","2011-09-07 15:10:00",2,3,1,231,"Cant Lose Them"
15276,67,1,128.63,"2011-10-04 16:39:00","2011-10-04 16:39:00",3,2,1,321,"Needs Attention"
16623,246,1,129.45,"2011-04-08 10:09:00","2011-04-08 10:09:00",1,1,1,111,Hibernating
16611,187,1,129.49,"2011-06-06 15:46:00","2011-06-06 15:46:00",1,1,1,111,Hibernating
16679,367,1,129.75,"2010-12-08 13:51:00","2010-12-08 13:51:00",1,1,1,111,Hibernating
15844,47,1,130.74,"2011-10-24 15:19:00","2011-10-24 15:19:00",3,2,1,321,"Needs Attention"
14795,167,1,131.45,"2011-06-26 13:04:00","2011-06-26 13:04:00",2,1,1,211,Hibernating
17455,204,1,131.70,"2011-05-20 12:31:00","2011-05-20 12:31:00",1,1,1,111,Hibernating
12851,97,1,131.81,"2011-09-04 12:41:00","2011-09-04 12:41:00",2,2,1,221,Hibernating
14438,307,1,131.90,"2011-02-06 14:56:00","2011-02-06 14:56:00",1,1,1,111,Hibernating
17785,54,1,131.94,"2011-10-17 13:43:00","2011-10-17 13:43:00",3,2,1,321,"Needs Attention"
12512,67,2,132.18,"2011-10-04 14:53:00","2011-10-04 14:55:00",3,3,1,331,"Loyal Customers"
17647,66,1,133.06,"2011-10-05 15:38:00","2011-10-05 15:38:00",3,2,1,321,"Needs Attention"
15709,284,1,133.25,"2011-03-01 10:38:00","2011-03-01 10:38:00",1,1,1,111,Hibernating
17881,305,1,133.35,"2011-02-08 17:16:00","2011-02-08 17:16:00",1,1,1,111,Hibernating
12445,23,1,133.40,"2011-11-17 18:43:00","2011-11-17 18:43:00",4,1,1,411,"New Customers"
14349,11,1,133.50,"2011-11-29 15:39:00","2011-11-29 15:39:00",5,1,1,511,"New Customers"
16424,192,1,133.56,"2011-06-01 13:40:00","2011-06-01 13:40:00",1,1,1,111,Hibernating
14280,197,1,134.04,"2011-05-27 10:37:00","2011-05-27 10:37:00",1,1,1,111,Hibernating
12837,174,1,134.10,"2011-06-19 16:07:00","2011-06-19 16:07:00",2,1,1,211,Hibernating
14174,34,1,134.46,"2011-11-06 13:17:00","2011-11-06 13:17:00",3,2,1,321,"Needs Attention"
15562,352,1,134.55,"2010-12-23 09:55:00","2010-12-23 09:55:00",1,1,1,111,Hibernating
14340,219,1,134.70,"2011-05-05 09:44:00","2011-05-05 09:44:00",1,1,1,111,Hibernating
16055,221,1,134.80,"2011-05-03 09:26:00","2011-05-03 09:26:00",1,1,1,111,Hibernating
13364,72,1,134.96,"2011-09-29 18:13:00","2011-09-29 18:13:00",3,2,1,321,"Needs Attention"
17972,242,1,135.19,"2011-04-12 12:16:00","2011-04-12 12:16:00",1,1,1,111,Hibernating
16665,363,1,135.40,"2010-12-12 14:03:00","2010-12-12 14:03:00",1,1,1,111,Hibernating
16114,171,1,135.75,"2011-06-22 10:13:00","2011-06-22 10:13:00",2,1,1,211,Hibernating
15174,323,1,135.75,"2011-01-21 09:06:00","2011-01-21 09:06:00",1,1,1,111,Hibernating
15419,25,1,135.86,"2011-11-15 09:23:00","2011-11-15 09:23:00",4,1,1,411,"New Customers"
14889,337,1,135.90,"2011-01-07 15:19:00","2011-01-07 15:19:00",1,1,1,111,Hibernating
15042,200,1,135.93,"2011-05-24 16:25:00","2011-05-24 16:25:00",1,1,1,111,Hibernating
12968,113,1,135.95,"2011-08-19 15:44:00","2011-08-19 15:44:00",2,2,1,221,Hibernating
16412,54,1,135.99,"2011-10-17 12:35:00","2011-10-17 12:35:00",3,2,1,321,"Needs Attention"
16462,74,3,136.00,"2011-03-01 08:58:00","2011-09-27 10:24:00",2,4,1,241,"Cant Lose Them"
14247,279,1,136.77,"2011-03-06 15:21:00","2011-03-06 15:21:00",1,1,1,111,Hibernating
15691,253,1,136.80,"2011-04-01 15:13:00","2011-04-01 15:13:00",1,1,1,111,Hibernating
17468,11,2,137.00,"2011-11-25 12:52:00","2011-11-29 15:33:00",5,2,1,521,"New Customers"
14483,282,1,137.10,"2011-03-03 10:26:00","2011-03-03 10:26:00",1,1,1,111,Hibernating
15836,51,1,137.37,"2011-10-20 17:13:00","2011-10-20 17:13:00",3,2,1,321,"Needs Attention"
17709,170,1,137.45,"2011-06-23 11:55:00","2011-06-23 11:55:00",2,1,1,211,Hibernating
13279,79,1,137.75,"2011-09-22 17:24:00","2011-09-22 17:24:00",2,2,1,221,Hibernating
16050,174,1,137.90,"2011-06-19 11:44:00","2011-06-19 11:44:00",2,1,1,211,Hibernating
15663,107,1,138.14,"2011-08-25 15:50:00","2011-08-25 15:50:00",2,2,1,221,Hibernating
13716,270,1,138.28,"2011-03-15 13:49:00","2011-03-15 13:49:00",1,1,1,111,Hibernating
17122,120,1,138.32,"2011-08-12 14:33:00","2011-08-12 14:33:00",2,2,1,221,Hibernating
14581,17,1,138.60,"2011-11-23 12:39:00","2011-11-23 12:39:00",4,1,1,411,"New Customers"
12902,265,1,138.68,"2011-03-20 12:06:00","2011-03-20 12:06:00",1,1,1,111,Hibernating
13273,114,1,138.98,"2011-08-18 14:02:00","2011-08-18 14:02:00",2,2,1,221,Hibernating
15135,240,1,139.05,"2011-04-14 19:16:00","2011-04-14 19:16:00",1,1,1,111,Hibernating
18209,29,1,139.10,"2011-11-11 12:07:00","2011-11-11 12:07:00",4,1,1,411,"New Customers"
14772,113,1,139.26,"2011-08-19 15:04:00","2011-08-19 15:04:00",2,2,1,221,Hibernating
16483,193,1,139.35,"2011-05-31 13:08:00","2011-05-31 13:08:00",1,1,1,111,Hibernating
17718,233,1,139.35,"2011-04-21 13:39:00","2011-04-21 13:39:00",1,1,1,111,Hibernating
14494,26,1,139.56,"2011-11-14 09:21:00","2011-11-14 09:21:00",4,1,1,411,"New Customers"
13483,66,1,140.34,"2011-10-05 11:53:00","2011-10-05 11:53:00",3,2,1,321,"Needs Attention"
15388,271,1,140.54,"2011-03-14 13:53:00","2011-03-14 13:53:00",1,1,1,111,Hibernating
15503,363,1,141.04,"2010-12-12 10:57:00","2010-12-12 10:57:00",1,1,1,111,Hibernating
14041,267,1,141.41,"2011-03-18 13:25:00","2011-03-18 13:25:00",1,1,1,111,Hibernating
13561,216,1,141.86,"2011-05-08 12:39:00","2011-05-08 12:39:00",1,1,1,111,Hibernating
17859,305,1,141.92,"2011-02-08 10:32:00","2011-02-08 10:32:00",1,1,1,111,Hibernating
14386,297,1,142.40,"2011-02-16 09:45:00","2011-02-16 09:45:00",1,1,1,111,Hibernating
13584,307,1,142.40,"2011-02-06 12:49:00","2011-02-06 12:49:00",1,1,1,111,Hibernating
16287,170,1,142.50,"2011-06-23 09:08:00","2011-06-23 09:08:00",2,1,1,211,Hibernating
13299,269,1,142.50,"2011-03-16 12:55:00","2011-03-16 12:55:00",1,1,1,111,Hibernating
16461,178,1,142.92,"2011-06-15 12:07:00","2011-06-15 12:07:00",2,1,1,211,Hibernating
15705,202,1,143.10,"2011-05-22 15:37:00","2011-05-22 15:37:00",1,1,1,111,Hibernating
17578,219,1,143.46,"2011-05-05 18:38:00","2011-05-05 18:38:00",1,1,1,111,Hibernating
12587,8,1,144.00,"2011-12-02 12:47:00","2011-12-02 12:47:00",5,1,1,511,"New Customers"
17186,47,2,144.00,"2011-10-10 12:52:00","2011-10-24 10:20:00",3,3,1,331,"Loyal Customers"
14109,73,1,144.20,"2011-09-28 10:18:00","2011-09-28 10:18:00",2,2,1,221,Hibernating
15748,41,1,144.36,"2011-10-30 12:51:00","2011-10-30 12:51:00",3,2,1,321,"Needs Attention"
12974,198,1,144.80,"2011-05-26 09:33:00","2011-05-26 09:33:00",1,1,1,111,Hibernating
16852,11,2,144.91,"2011-06-16 15:49:00","2011-11-29 13:22:00",5,2,1,521,"New Customers"
17524,362,1,145.00,"2010-12-13 14:32:00","2010-12-13 14:32:00",1,1,1,111,Hibernating
16598,286,1,145.05,"2011-02-27 11:42:00","2011-02-27 11:42:00",1,1,1,111,Hibernating
15937,65,1,145.35,"2011-10-06 15:48:00","2011-10-06 15:48:00",3,2,1,321,"Needs Attention"
13866,75,1,145.67,"2011-09-26 14:54:00","2011-09-26 14:54:00",2,2,1,221,Hibernating
17935,139,2,145.79,"2011-07-21 11:23:00","2011-07-24 13:18:00",2,3,1,231,"Cant Lose Them"
12565,289,1,145.92,"2011-02-24 10:34:00","2011-02-24 10:34:00",1,1,1,111,Hibernating
16893,367,1,145.93,"2010-12-08 12:06:00","2010-12-08 12:06:00",1,1,1,111,Hibernating
14238,327,1,146.85,"2011-01-17 14:40:00","2011-01-17 14:40:00",1,1,1,111,Hibernating
17030,64,1,146.87,"2011-10-07 08:49:00","2011-10-07 08:49:00",3,2,1,321,"Needs Attention"
12864,139,1,147.12,"2011-07-24 13:03:00","2011-07-24 13:03:00",2,2,1,221,Hibernating
14037,177,2,147.20,"2010-12-10 11:39:00","2011-06-16 13:57:00",2,3,1,231,"Cant Lose Them"
14098,37,1,147.35,"2011-11-03 10:13:00","2011-11-03 10:13:00",3,2,1,321,"Needs Attention"
14968,31,1,147.59,"2011-11-09 13:58:00","2011-11-09 13:58:00",4,2,1,421,"New Customers"
15526,34,2,148.44,"2011-11-06 15:01:00","2011-11-06 15:04:00",3,3,1,331,"Loyal Customers"
17549,24,2,148.86,"2011-10-19 10:05:00","2011-11-16 09:59:00",4,2,1,421,"New Customers"
13003,106,3,149.05,"2011-05-09 08:23:00","2011-08-26 10:50:00",2,4,1,241,"Cant Lose Them"
15435,23,1,149.29,"2011-11-17 16:39:00","2011-11-17 16:39:00",4,1,1,411,"New Customers"
18262,141,1,149.48,"2011-07-22 16:04:00","2011-07-22 16:04:00",2,2,1,221,Hibernating
17946,234,2,149.58,"2011-03-25 14:34:00","2011-04-20 17:00:00",1,3,1,131,"Cant Lose Them"
15869,278,2,149.64,"2011-03-07 17:19:00","2011-03-07 17:23:00",1,3,1,131,"Cant Lose Them"
17234,183,1,149.89,"2011-06-10 11:20:00","2011-06-10 11:20:00",1,1,1,111,Hibernating
16932,54,1,150.23,"2011-10-17 14:12:00","2011-10-17 14:12:00",3,2,1,321,"Needs Attention"
15717,235,1,150.30,"2011-04-19 13:21:00","2011-04-19 13:21:00",1,1,1,111,Hibernating
18200,107,1,150.35,"2011-08-25 18:45:00","2011-08-25 18:45:00",2,2,1,221,Hibernating
14204,3,1,150.61,"2011-12-07 13:38:00","2011-12-07 13:38:00",5,1,1,511,"New Customers"
14073,33,1,151.04,"2011-11-07 15:49:00","2011-11-07 15:49:00",4,2,1,421,"New Customers"
16337,37,1,151.05,"2011-11-03 10:03:00","2011-11-03 10:03:00",3,2,1,321,"Needs Attention"
13697,39,1,151.30,"2011-11-01 09:14:00","2011-11-01 09:14:00",3,2,1,321,"Needs Attention"
17286,22,1,151.37,"2011-11-18 12:47:00","2011-11-18 12:47:00",4,1,1,411,"New Customers"
13462,253,1,151.50,"2011-04-01 11:20:00","2011-04-01 11:20:00",1,1,1,111,Hibernating
14362,23,1,151.50,"2011-11-17 15:08:00","2011-11-17 15:08:00",4,1,1,411,"New Customers"
14208,95,1,151.74,"2011-09-06 12:48:00","2011-09-06 12:48:00",2,2,1,221,Hibernating
16617,236,1,151.85,"2011-04-18 10:35:00","2011-04-18 10:35:00",1,1,1,111,Hibernating
17898,86,2,152.06,"2011-05-16 17:13:00","2011-09-15 14:56:00",2,3,1,231,"Cant Lose Them"
14039,34,1,152.20,"2011-11-06 13:48:00","2011-11-06 13:48:00",3,2,1,321,"Needs Attention"
13514,74,1,152.20,"2011-09-27 09:39:00","2011-09-27 09:39:00",2,2,1,221,Hibernating
17707,186,2,152.40,"2011-01-07 13:30:00","2011-06-07 15:03:00",1,3,1,131,"Cant Lose Them"
14066,267,1,152.55,"2011-03-18 12:21:00","2011-03-18 12:21:00",1,1,1,111,Hibernating
18138,296,1,152.65,"2011-02-17 14:51:00","2011-02-17 14:51:00",1,1,1,111,Hibernating
17984,146,1,152.68,"2011-07-17 15:59:00","2011-07-17 15:59:00",2,2,1,221,Hibernating
14813,370,2,152.88,"2010-12-05 11:54:00","2010-12-05 11:57:00",1,3,1,131,"Cant Lose Them"
16248,62,1,152.94,"2011-10-09 11:32:00","2011-10-09 11:32:00",3,2,1,321,"Needs Attention"
16720,27,1,152.95,"2011-11-13 16:22:00","2011-11-13 16:22:00",4,1,1,411,"New Customers"
17714,321,1,153.00,"2011-01-23 10:32:00","2011-01-23 10:32:00",1,1,1,111,Hibernating
12602,59,1,153.12,"2011-10-12 11:22:00","2011-10-12 11:22:00",3,2,1,321,"Needs Attention"
16351,333,1,153.90,"2011-01-11 10:26:00","2011-01-11 10:26:00",1,1,1,111,Hibernating
17517,309,1,153.94,"2011-02-04 11:48:00","2011-02-04 11:48:00",1,1,1,111,Hibernating
16921,62,1,154.18,"2011-10-09 16:22:00","2011-10-09 16:22:00",3,2,1,321,"Needs Attention"
16406,19,1,154.35,"2011-11-21 11:57:00","2011-11-21 11:57:00",4,1,1,411,"New Customers"
15226,311,1,154.41,"2011-02-02 11:41:00","2011-02-02 11:41:00",1,1,1,111,Hibernating
17899,160,1,154.55,"2011-07-03 14:58:00","2011-07-03 14:58:00",2,2,1,221,Hibernating
17026,186,2,154.83,"2010-12-05 12:47:00","2011-06-07 14:28:00",1,3,1,131,"Cant Lose Them"
15740,50,1,154.88,"2011-10-21 14:29:00","2011-10-21 14:29:00",3,2,1,321,"Needs Attention"
17698,261,1,154.95,"2011-03-24 11:34:00","2011-03-24 11:34:00",1,1,1,111,Hibernating
14046,285,1,154.99,"2011-02-28 14:48:00","2011-02-28 14:48:00",1,1,1,111,Hibernating
14368,320,1,155.00,"2011-01-24 09:52:00","2011-01-24 09:52:00",1,1,1,111,Hibernating
13809,306,1,155.05,"2011-02-07 13:15:00","2011-02-07 13:15:00",1,1,1,111,Hibernating
15447,331,1,155.17,"2011-01-13 11:26:00","2011-01-13 11:26:00",1,1,1,111,Hibernating
12738,373,1,155.35,"2010-12-02 18:27:00","2010-12-02 18:27:00",1,1,1,111,Hibernating
17832,50,1,155.37,"2011-10-21 11:43:00","2011-10-21 11:43:00",3,2,1,321,"Needs Attention"
17871,205,1,155.90,"2011-05-19 11:32:00","2011-05-19 11:32:00",1,1,1,111,Hibernating
13898,326,1,155.93,"2011-01-18 10:28:00","2011-01-18 10:28:00",1,1,1,111,Hibernating
17885,13,1,156.34,"2011-11-27 14:40:00","2011-11-27 14:40:00",5,1,1,511,"New Customers"
15263,107,1,156.51,"2011-08-25 10:26:00","2011-08-25 10:26:00",2,2,1,221,Hibernating
15438,132,1,156.58,"2011-07-31 14:19:00","2011-07-31 14:19:00",2,2,1,221,Hibernating
14406,120,1,156.75,"2011-08-12 16:54:00","2011-08-12 16:54:00",2,2,1,221,Hibernating
15988,20,1,156.78,"2011-11-20 13:23:00","2011-11-20 13:23:00",4,1,1,411,"New Customers"
15007,160,1,156.91,"2011-07-03 16:00:00","2011-07-03 16:00:00",2,2,1,221,Hibernating
17118,318,1,157.02,"2011-01-26 12:19:00","2011-01-26 12:19:00",1,1,1,111,Hibernating
14585,51,1,157.05,"2011-10-20 14:33:00","2011-10-20 14:33:00",3,2,1,321,"Needs Attention"
17128,335,1,157.09,"2011-01-09 12:02:00","2011-01-09 12:02:00",1,1,1,111,Hibernating
14148,234,1,157.20,"2011-04-20 12:02:00","2011-04-20 12:02:00",1,1,1,111,Hibernating
17344,47,1,157.62,"2011-10-24 12:56:00","2011-10-24 12:56:00",3,2,1,321,"Needs Attention"
14799,52,1,157.70,"2011-10-19 16:16:00","2011-10-19 16:16:00",3,2,1,321,"Needs Attention"
17556,206,1,157.90,"2011-05-18 10:48:00","2011-05-18 10:48:00",1,1,1,111,Hibernating
18004,363,1,157.92,"2010-12-12 13:47:00","2010-12-12 13:47:00",1,1,1,111,Hibernating
15348,73,1,158.04,"2011-09-28 13:17:00","2011-09-28 13:17:00",2,2,1,221,Hibernating
15160,358,1,158.16,"2010-12-17 14:15:00","2010-12-17 14:15:00",1,1,1,111,Hibernating
17165,285,1,158.68,"2011-02-28 16:39:00","2011-02-28 16:39:00",1,1,1,111,Hibernating
14089,57,1,158.75,"2011-10-14 10:38:00","2011-10-14 10:38:00",3,2,1,321,"Needs Attention"
15167,321,1,158.80,"2011-01-23 12:41:00","2011-01-23 12:41:00",1,1,1,111,Hibernating
13937,170,1,158.85,"2011-06-23 16:35:00","2011-06-23 16:35:00",2,1,1,211,Hibernating
18224,264,1,158.95,"2011-03-21 10:30:00","2011-03-21 10:30:00",1,1,1,111,Hibernating
16213,79,1,159.00,"2011-09-22 10:03:00","2011-09-22 10:03:00",2,2,1,221,Hibernating
13420,150,2,159.85,"2011-06-22 11:35:00","2011-07-13 08:48:00",2,3,1,231,"Cant Lose Them"
13598,48,1,160.04,"2011-10-23 14:28:00","2011-10-23 14:28:00",3,2,1,321,"Needs Attention"
12966,10,1,160.18,"2011-11-30 12:38:00","2011-11-30 12:38:00",5,1,1,511,"New Customers"
14714,25,1,160.19,"2011-11-15 13:07:00","2011-11-15 13:07:00",4,1,1,411,"New Customers"
18146,141,2,160.35,"2011-05-03 16:35:00","2011-07-22 12:08:00",2,3,1,231,"Cant Lose Them"
18203,158,1,160.42,"2011-07-05 13:07:00","2011-07-05 13:07:00",2,2,1,221,Hibernating
12573,228,1,160.54,"2011-04-26 15:52:00","2011-04-26 15:52:00",1,1,1,111,Hibernating
15852,187,2,160.71,"2011-05-26 13:26:00","2011-06-06 11:22:00",1,3,1,131,"Cant Lose Them"
13229,226,1,160.95,"2011-04-28 12:07:00","2011-04-28 12:07:00",1,1,1,111,Hibernating
14237,374,1,161.00,"2010-12-01 13:20:00","2010-12-01 13:20:00",1,1,1,111,Hibernating
16113,184,1,161.38,"2011-06-09 16:16:00","2011-06-09 16:16:00",1,1,1,111,Hibernating
15458,26,1,161.64,"2011-11-14 13:08:00","2011-11-14 13:08:00",4,1,1,411,"New Customers"
17600,18,1,161.67,"2011-11-22 09:43:00","2011-11-22 09:43:00",4,1,1,411,"New Customers"
15325,104,1,161.74,"2011-08-28 11:55:00","2011-08-28 11:55:00",2,2,1,221,Hibernating
18014,29,1,162.22,"2011-11-11 15:28:00","2011-11-11 15:28:00",4,1,1,411,"New Customers"
15733,283,1,162.30,"2011-03-02 09:05:00","2011-03-02 09:05:00",1,1,1,111,Hibernating
16517,278,1,162.70,"2011-03-07 13:50:00","2011-03-07 13:50:00",1,1,1,111,Hibernating
12920,18,1,162.78,"2011-11-22 15:05:00","2011-11-22 15:05:00",4,1,1,411,"New Customers"
14485,39,1,162.80,"2011-11-01 12:25:00","2011-11-01 12:25:00",3,2,1,321,"Needs Attention"
13223,201,2,163.20,"2011-04-21 15:16:00","2011-05-23 13:03:00",1,3,1,131,"Cant Lose Them"
17301,22,1,163.24,"2011-11-18 13:43:00","2011-11-18 13:43:00",4,1,1,411,"New Customers"
17110,166,1,163.30,"2011-06-27 12:58:00","2011-06-27 12:58:00",2,1,1,211,Hibernating
14354,6,2,163.62,"2011-11-09 15:36:00","2011-12-04 11:32:00",5,2,1,521,"New Customers"
14552,152,1,164.22,"2011-07-11 12:49:00","2011-07-11 12:49:00",2,2,1,221,Hibernating
13603,27,1,164.34,"2011-11-13 15:57:00","2011-11-13 15:57:00",4,1,1,411,"New Customers"
17535,281,1,164.40,"2011-03-04 15:20:00","2011-03-04 15:20:00",1,1,1,111,Hibernating
15904,9,1,164.68,"2011-12-01 14:50:00","2011-12-01 14:50:00",5,1,1,511,"New Customers"
15316,327,1,165.00,"2011-01-17 11:34:00","2011-01-17 11:34:00",1,1,1,111,Hibernating
13470,100,2,165.00,"2011-08-16 17:06:00","2011-09-01 14:57:00",2,3,1,231,"Cant Lose Them"
18042,54,1,165.05,"2011-10-17 11:49:00","2011-10-17 11:49:00",3,2,1,321,"Needs Attention"
17561,20,1,165.12,"2011-11-20 12:53:00","2011-11-20 12:53:00",4,1,1,411,"New Customers"
18088,62,1,166.03,"2011-10-09 13:41:00","2011-10-09 13:41:00",3,2,1,321,"Needs Attention"
12817,282,1,166.04,"2011-03-03 16:28:00","2011-03-03 16:28:00",1,1,1,111,Hibernating
17650,22,1,166.08,"2011-11-18 14:52:00","2011-11-18 14:52:00",4,1,1,411,"New Customers"
14295,41,1,166.20,"2011-10-30 15:50:00","2011-10-30 15:50:00",3,2,1,321,"Needs Attention"
16405,303,2,167.25,"2011-02-02 17:08:00","2011-02-10 15:24:00",1,3,1,131,"Cant Lose Them"
15920,155,4,167.50,"2011-07-08 15:16:00","2011-07-08 15:31:00",2,4,1,241,"Cant Lose Them"
17367,239,1,167.55,"2011-04-15 14:21:00","2011-04-15 14:21:00",1,1,1,111,Hibernating
16952,110,2,167.61,"2011-08-22 12:58:00","2011-08-22 13:03:00",2,3,1,231,"Cant Lose Them"
12551,358,1,168.00,"2010-12-17 11:23:00","2010-12-17 11:23:00",1,1,1,111,Hibernating
15374,129,1,168.00,"2011-08-03 09:59:00","2011-08-03 09:59:00",2,2,1,221,Hibernating
15986,31,1,168.12,"2011-11-09 15:17:00","2011-11-09 15:17:00",4,2,1,421,"New Customers"
17737,10,2,168.24,"2011-10-12 14:42:00","2011-11-30 15:16:00",5,2,1,521,"New Customers"
16282,340,1,168.30,"2011-01-04 11:42:00","2011-01-04 11:42:00",1,1,1,111,Hibernating
15888,81,1,168.31,"2011-09-20 12:30:00","2011-09-20 12:30:00",2,2,1,221,Hibernating
18099,128,1,168.31,"2011-08-04 15:52:00","2011-08-04 15:52:00",2,2,1,221,Hibernating
18269,367,1,168.60,"2010-12-08 13:53:00","2010-12-08 13:53:00",1,1,1,111,Hibernating
14578,4,1,168.63,"2011-12-06 17:18:00","2011-12-06 17:18:00",5,1,1,511,"New Customers"
12367,5,1,168.90,"2011-12-05 16:48:00","2011-12-05 16:48:00",5,1,1,511,"New Customers"
14218,43,1,169.48,"2011-10-28 10:00:00","2011-10-28 10:00:00",3,2,1,321,"Needs Attention"
13962,22,2,169.55,"2011-04-08 11:21:00","2011-11-18 08:47:00",4,2,1,421,"New Customers"
15016,173,1,170.04,"2011-06-20 12:06:00","2011-06-20 12:06:00",2,1,1,211,Hibernating
18058,10,1,170.16,"2011-11-30 08:38:00","2011-11-30 08:38:00",5,1,1,511,"New Customers"
15335,54,1,170.22,"2011-10-17 12:50:00","2011-10-17 12:50:00",3,2,1,321,"Needs Attention"
14860,20,1,170.32,"2011-11-20 14:17:00","2011-11-20 14:17:00",4,1,1,411,"New Customers"
17542,270,1,170.75,"2011-03-15 11:45:00","2011-03-15 11:45:00",1,1,1,111,Hibernating
14536,260,1,170.95,"2011-03-25 12:21:00","2011-03-25 12:21:00",1,1,1,111,Hibernating
15432,24,1,171.19,"2011-11-16 16:30:00","2011-11-16 16:30:00",4,1,1,411,"New Customers"
13560,8,1,171.42,"2011-12-02 13:11:00","2011-12-02 13:11:00",5,1,1,511,"New Customers"
17245,205,1,171.45,"2011-05-19 10:43:00","2011-05-19 10:43:00",1,1,1,111,Hibernating
16773,58,1,171.59,"2011-10-13 14:37:00","2011-10-13 14:37:00",3,2,1,321,"Needs Attention"
